-0.126605,-0.129317,0.0954764,-0.117805,-0.132831,0.0857338,0.107399,0.0750588,-0.128843,0.0932279,-0.150285,-0.123028,0.0929633,-0.135129,-0.134437,0.119288,0.0958124,-0.159912,0.100559,-0.137447,-0.14035,-0.14567,0.102888,-0.142061,0.0981911,0.0901326,-0.145531,0.0971136,-0.124789,-0.147224,-0.14484,0.0920165,0.0711253,-0.132472,-0.11995,0.0869298,0.103036,0.0684445,-0.123128,0.0871339,-0.112447,0.0749358,-0.126876,0.0930903,-0.110573,-0.128803,-0.121534,0.0803142,-0.125727,-0.107113,0.0842988,0.117965,0.0841417,-0.118653,-4.4182e-15
-0.0811811,-0.0665089,0.0750278,-0.0563447,-0.0609759,0.0723245,0.0618844,0.0725004,-0.0542883,0.0646038,-0.0374459,-0.0456243,0.0744873,-0.0237022,-0.0237744,0.0396548,0.0463761,-0.0358204,0.0483588,-0.0355859,-0.0227039,-0.036747,0.0285873,-0.0393258,0.0584652,0.0485022,-0.0396593,0.0566044,-0.0334883,-0.0486132,-0.051043,0.0479907,0.0603752,-0.0428968,-0.0212673,0.0396101,0.0553217,0.0656552,-0.0477564,0.0421496,-0.0471355,0.0699517,-0.0485562,0.0470437,-0.0523414,-0.0508631,-0.054475,0.0649576,-0.0486862,-0.0400574,0.0505796,0.0401222,0.0783701,-0.0560337,-7.5476e-15
-0.0484139,-0.0268931,0.0248702,-0.0650534,-0.0292302,0.0168599,0.0308256,0.0290755,-0.0397481,0.0262665,-0.0588386,-0.0536664,0.0117671,-0.0854689,-0.0420511,0.0349529,0.0424747,-0.033791,0.0387924,-0.02519,-0.0248415,-0.0385883,0.0138685,-0.0165415,0.0211544,0.0239735,-0.037643,0.034984,-0.0437776,-0.0464369,-0.0457234,-0.00591027,0.00120613,-0.0536818,0.0210322,0.0135542,0.0134337,0.0131262,-0.0198177,0.0363735,-0.00717416,0.00872824,-0.0285445,0.0296706,-0.0232607,-0.0400838,-0.0361143,-0.00225295,-0.0435092,0.0186963,-0.0136738,0.0041938,0.0107494,0.00222977,-5.81705e-15
-0.0323296,-0.0359018,0.0556159,-0.0317244,0.00603887,0.0762016,0.0805736,0.0753152,-0.0197556,0.082118,-0.0187238,-0.0101667,0.0522118,-0.0295906,0.0040945,0.0431598,0.0790525,0.00375906,0.0615583,0.00349281,-0.00456809,0.00359991,0.0374406,0.0253191,0.0253134,0.0507037,0.0312594,0.030096,0.0302221,0.0293267,0.0123176,0.01615,0.0312343,0.0240884,0.0447883,0.0166829,0.0131288,0.0270231,0.0324714,0.0244231,0.037915,0.0315449,0.0129619,0.0320303,0.0373034,0.0136803,0.0326127,0.0216389,0.02462,0.0460407,0.00901641,-0.00933247,0.0316968,0.0146257,-4.51827e-15
-0.0520587,-0.0376669,0.100294,-0.0206028,0.00969063,0.0850318,0.0991342,0.104529,-0.0223905,0.104203,-0.0479797,-0.0437646,0.0948872,-0.039581,-0.00753177,0.096944,0.120521,-0.0469103,0.111049,-0.0838249,-0.0772829,-0.0748787,0.147773,-0.0542916,0.143301,0.138918,-0.0710824,0.133981,-0.0483195,-0.0659996,-0.0519597,0.117698,0.131286,-0.0590311,-0.044607,0.137477,0.131749,0.137649,-0.0787817,0.142258,-0.0517067,0.138886,-0.0811957,0.140231,-0.0707703,-0.0798992,-0.0756166,0.127998,-0.0629784,-0.0228351,0.140837,0.140419,0.130393,-0.0494544,-4.31416e-15
-0.0827646,-0.0660387,0.0551697,-0.0738395,-0.0893408,0.0541423,0.0696283,0.0509617,-0.0823436,0.0646076,-0.081589,-0.0744479,0.0588298,-0.0539969,-0.0543159,0.0411797,0.0751187,-0.080128,0.0578394,-0.0670183,-0.074756,-0.0710266,0.0437484,-0.0799714,0.0526614,0.0293791,-0.0850392,0.0535168,-0.081712,-0.0668314,-0.0675935,0.0547009,0.047158,-0.0735585,-0.0724791,0.0524782,0.0685864,0.0399939,-0.0632491,0.0366479,-0.0755929,0.0467628,-0.0753797,0.0472541,-0.0830508,-0.078417,-0.0623794,0.0531372,-0.067334,-0.0611655,0.0532906,0.0499839,0.0716949,-0.0715101,-3.84523e-15
0.0491038,0.0632282,-0.00144616,0.0461515,0.065091,0.00785287,0.00651247,0.00614897,0.0557317,0.0383314,0.0370851,0.0495329,0.0177061,0.0448598,0.0702939,0.0282172,0.0339282,0.0389232,0.0270387,0.00980515,0.0129098,0.0237823,0.0449035,0.0428583,0.032872,0.0340378,0.0482656,0.0366293,0.0640076,0.0333962,0.0413457,0.0101626,-0.000290303,0.0153941,0.0631849,0.0259868,0.0193318,0.0302595,0.0543725,0.0363873,0.0743503,0.0409281,0.0467429,0.0377485,0.0488151,0.0261984,0.0312042,0.00691972,0.022881,0.0767516,0.0100127,0.0234114,0.0139728,0.0740484,-1.30271e-15
-0.0502173,-0.059938,0.070957,-0.0397785,0.000294441,0.0613223,0.0699706,0.0938263,-0.0275249,0.0853083,-0.0322572,-0.0249744,0.0843583,-0.0293944,0.000792847,0.0573359,0.06619,-0.0266845,0.0846394,-0.0575475,-0.0346289,-0.0596524,0.0969758,-0.0256712,0.082401,0.0881238,-0.0329858,0.0853823,-0.0169608,-0.0460792,-0.0559083,0.0853257,0.0946105,-0.0561969,0.0155151,0.0748257,0.0942917,0.113386,-0.0438976,0.119763,-0.023455,0.107516,-0.056199,0.109838,-0.0440738,-0.0619597,-0.0580749,0.05922,-0.0649007,0.0246038,0.0748046,0.0875545,0.0901677,-0.0146076,-4.28448e-15
-0.0485098,-0.0512742,0.0812752,-0.0352534,-0.0345067,0.0854549,0.109019,0.0900244,-0.0460959,0.102779,-0.0532545,-0.0718069,0.073186,-0.0755145,-0.0728866,0.085713,0.0969841,-0.0766721,0.10663,-0.0645805,-0.0495294,-0.0469201,0.0895799,-0.0509433,0.101341,0.0906993,-0.0458296,0.0813036,-0.0527671,-0.039238,-0.0350535,0.0790855,0.0796214,-0.025353,-0.00965792,0.0878619,0.0820204,0.0760784,-0.0472015,0.0753499,-0.0196034,0.0759077,-0.0423,0.0923448,-0.0454344,-0.0512691,-0.0422345,0.0594171,-0.0421103,-0.0124766,0.082467,0.0769033,0.0774584,-0.0315745,-6.4115e-15
-0.0177607,-0.023378,0.0342929,-0.00694358,-0.0306856,0.0413271,0.0467858,0.0568335,-0.0325679,0.0439246,-0.0297101,-0.0305236,0.0267353,-0.0205274,-0.0527906,0.0201701,0.0408782,-0.0302487,0.0467435,-0.00242191,-0.000708776,-0.00636569,0.0154914,-0.0118629,0.0137158,-0.00325806,0.00200751,0.0118301,-0.0138382,0.0208993,0.0118242,0.000158512,0.0137498,0.0262566,-0.00132258,0.00435936,0.00632471,-0.00178139,0.0045776,-0.0200303,0.0210983,-0.0104853,0.00461074,-0.00483534,0.0084773,6.25788e-05,0.0181254,0.00783195,0.015835,-0.00785995,0.0216229,-0.00866717,0.00791432,-0.00903457,-4.99005e-15
-0.00691709,-0.0047278,0.106877,0.021313,-0.0259841,0.0787272,0.108168,0.0937948,-0.0131148,0.0847067,-0.00172835,0.01111,0.0984331,-0.0107567,-0.0285026,0.0995793,0.0989632,-0.0427579,0.10594,-0.0245555,-0.00718355,-0.0310004,0.105812,-0.0178752,0.0997857,0.108049,-0.0315503,0.115303,-0.0281771,-0.0444881,-0.0233512,0.096075,0.0885667,-0.0507342,0.00368524,0.0851803,0.102238,0.111178,-0.0326923,0.11251,0.00331868,0.139029,-0.0408359,0.129573,-0.0202421,-0.0452546,-0.0330356,0.0923039,-0.0502625,0.00961172,0.0976326,0.0952694,0.10742,-0.00570089,-3.91256e-15
-0.0156506,-0.0229619,-0.0502322,-0.0255398,-0.00449345,-0.056895,-0.0569493,-0.0510803,-0.0143601,-0.053916,-0.00570198,-0.00317198,-0.0917869,-0.032005,-0.00439496,-0.0771763,-0.0757693,0.0367626,-0.071513,0.0427014,0.0331713,0.0443393,-0.120817,0.0567278,-0.12795,-0.118805,0.0654649,-0.118025,0.0536559,0.0632202,0.0512916,-0.122204,-0.112515,0.0583442,0.0327011,-0.112557,-0.126068,-0.129531,0.0577863,-0.122562,0.0407217,-0.127956,0.0702363,-0.135152,0.0509802,0.0628109,0.0451854,-0.0944893,0.064885,0.0370798,-0.126308,-0.114585,-0.103958,0.0452575,-2.75002e-15
-0.0591068,-0.0455135,0.0140804,-0.0718632,-0.0574485,0.0160852,0.0270397,0.00683039,-0.056046,0.0204929,-0.0633788,-0.0592367,0.0147405,-0.0570254,-0.0461246,0.0341809,-0.00477057,-0.0665938,0.0150746,-0.0931272,-0.0958416,-0.097221,0.0395904,-0.086369,0.0291399,0.0385199,-0.0902994,0.0367955,-0.0881923,-0.102888,-0.0837051,0.0386403,0.0178431,-0.121228,-0.101271,0.0484681,0.0542663,0.0362767,-0.0944628,0.0512016,-0.0869013,0.0312339,-0.0945273,0.0475673,-0.0914787,-0.102241,-0.108252,0.0170681,-0.112293,-0.0755095,0.0121399,0.0508347,0.0242329,-0.0733898,-5.40228e-15
-0.0812807,-0.0722072,0.0787896,-0.0639011,-0.0388336,0.0722646,0.0863933,0.0869683,-0.0665171,0.0693696,-0.0722502,-0.0711609,0.0555952,-0.0630934,-0.0426992,0.050917,0.053571,-0.0512223,0.0526207,-0.0770147,-0.0572789,-0.0803817,0.0703716,-0.0780004,0.0776664,0.0653628,-0.0750395,0.0774653,-0.0727394,-0.0775858,-0.0799547,0.0971995,0.0902435,-0.0799033,-0.0718868,0.0758555,0.0985071,0.0856085,-0.0878461,0.0812317,-0.0623907,0.0799011,-0.0837384,0.0721915,-0.0713486,-0.0770634,-0.0798076,0.0631911,-0.0773178,-0.0731724,0.0803186,0.091491,0.0770184,-0.0699233,-7.65603e-15
-0.0469607,-0.0448484,0.173695,-0.00989631,-0.00590596,0.155829,0.147706,0.17957,-0.0414537,0.175906,-0.0271094,0.00207067,0.170618,-0.021851,-0.00483519,0.182195,0.177926,-0.0405104,0.182309,-0.0613252,-0.0347487,-0.0642521,0.214547,-0.041917,0.207021,0.224526,-0.0559913,0.200873,-0.0161398,-0.0808917,-0.0402367,0.183183,0.18245,-0.0660151,-0.00838263,0.168594,0.178407,0.203157,-0.049566,0.200832,-0.00369669,0.223331,-0.0753289,0.21655,-0.0291623,-0.0748807,-0.0495866,0.192638,-0.0510091,0.0117026,0.179262,0.210825,0.197336,-0.0195638,-8.32948e-15
-0.148022,-0.144229,0.0756315,-0.156717,-0.0872144,0.0658975,0.0876137,0.0856054,-0.113411,0.0785265,-0.119323,-0.109732,0.059555,-0.105738,-0.0665388,0.0617704,0.0645064,-0.087445,0.0727983,-0.0959407,-0.0900869,-0.108015,0.0551791,-0.0937162,0.0668165,0.07285,-0.104254,0.0819709,-0.10095,-0.119757,-0.119783,0.0608593,0.0607393,-0.12607,-0.0746515,0.0630787,0.0899391,0.0700456,-0.101903,0.0649283,-0.0877627,0.064534,-0.0987133,0.0752806,-0.102525,-0.114747,-0.104168,0.0627877,-0.116692,-0.0687052,0.047873,0.0782955,0.0660814,-0.0874276,-5.53484e-15
-0.0197437,-0.0080894,-0.0377929,-0.0394688,-0.0424487,-0.0370728,-0.048911,-0.0456487,-0.0146976,-0.0376663,-0.0215747,-0.00809761,-0.0325979,-0.0262577,-0.0344275,-0.00618465,-0.0399911,-0.0136787,-0.0262422,-0.00273137,-0.00892258,-0.0238403,-0.0214607,-0.0250128,-0.0213354,-0.0108447,-0.0467672,-0.0192533,-0.0467687,-0.0510976,-0.033142,-0.021766,-0.00998644,-0.04477,-0.0541437,0.00664867,-0.00586029,-0.0131924,-0.0432128,0.00235021,-0.0398609,-0.0077821,-0.0452052,-0.00123088,-0.0549796,-0.0348445,-0.0335696,0.0192682,-0.016256,-0.0439678,-0.00258411,0.0093656,0.00220222,-0.0533827,-3.5089e-15
-0.0613202,-0.0560065,0.0194546,-0.0507585,-0.0255732,0.0392443,0.0394894,0.019803,-0.0394524,0.0297792,-0.0346202,-0.0405105,0.0115259,-0.0348041,-0.0301338,-0.00417766,0.0114884,-0.0109226,-0.00398181,-0.0225736,-0.0320625,-0.0266695,0.00793769,-0.0203392,0.0111451,-0.00598969,-0.0243845,0.0127264,-0.0281394,-0.0309883,-0.0385729,0.00306955,-0.00244237,-0.023298,-0.00954089,0.00172473,-0.00541026,-0.00121504,-0.0238306,-0.00690273,-0.0303903,-0.011713,-0.0365337,-0.00863902,-0.0263968,-0.0260379,-0.0364893,0.00288912,-0.0254411,-0.038291,0.0102395,-0.0063871,0.00831734,-0.036266,-3.46121e-15
